141.449,4.69819
142.228,0.774773
142.411,4.89378
143.227,0.977897
143.37,5.09846
144.224,1.19065
144.327,5.3124
145.219,1.41323
145.28,5.5358
146.212,1.64585
146.232,5.76884
147.204,1.88872
147.18,6.01169
148.193,2.14204
148.125,6.26452
149.18,2.40602
149.067,6.52751
150.164,2.68084
149.067,6.52751
150.164,2.68084
150.006,6.80083
151.146,2.96671
150.941,7.08463
152.124,3.26381
151.872,7.37909
153.1,3.57234
152.799,7.68435
154.073,3.89248
153.722,8.00058
155.042,4.2244
154.641,8.32792
156.007,4.5683
155.555,8.6665
156.968,4.92433
156.465,9.01649
157.925,5.29267
157.369,9.37799
158.878,5.67348
158.268,9.75116
159.826,6.06691
158.268,9.75116
159.826,6.06691
159.162,10.1361
160.769,6.47313
160.05,10.5329
161.707,6.89228
160.932,10.9418
162.639,7.32449
161.808,11.3628
163.566,7.76991
162.677,11.7959
164.487,8.22867
163.54,12.2414
165.401,8.70087
164.396,12.6993
166.309,9.18665
165.244,13.1697
167.21,9.6861
166.085,13.6526
168.103,10.1993
166.917,14.1481
168.989,10.7264
166.917,14.1481
168.989,10.7264
167.742,14.6563
169.867,11.2675
168.558,15.1771
170.737,11.8225
169.366,15.7108
171.598,12.3917
170.164,16.2572
172.45,12.975
170.953,16.8163
173.293,13.5725
171.732,17.3883
174.126,14.1842
172.5,17.9731
174.949,14.8102
173.259,18.5707
175.762,15.4504
174.006,19.1811
176.563,16.1049
174.743,19.8042
177.354,16.7737
174.743,19.8042
177.354,16.7737
175.468,20.44
178.132,17.4567
176.181,21.0885
178.899,18.1539
176.881,21.7495
179.653,18.8652
177.57,22.4231
180.394,19.5907
178.245,23.109
181.122,20.3302
178.906,23.8073
181.836,21.0836
179.554,24.5177
182.536,21.8508
180.188,25.2402
183.221,22.6318
180.807,25.9746
183.891,23.4263
181.412,26.7208
184.545,24.2343
181.412,26.7208
184.545,24.2343
182.001,27.4788
185.183,25.0552
182.576,28.2488
185.805,25.8882
183.135,29.0301
186.41,26.7328
183.68,29.8226
186.998,27.5886
184.209,30.6256
187.569,28.4551
184.724,31.4389
188.124,29.3318
185.224,32.262
188.662,30.2184
185.708,33.0946
189.184,31.1144
186.178,33.9363
189.688,32.0193
186.632,34.7867
190.177,32.9328
186.632,34.7867
190.177,32.9328
187.072,35.6454
190.648,33.8544
187.496,36.5121
191.104,34.7838
187.906,37.3864
191.542,35.7205
188.301,38.268
191.965,36.6642
188.681,39.1566
192.372,37.6144
189.046,40.0518
192.762,38.5709
189.397,40.9533
193.136,39.5333
189.733,41.8608
193.495,40.5012
190.055,42.7739
193.838,41.4743
190.362,43.6925
194.165,42.4523
190.362,43.6925
194.165,42.4523
190.656,44.6161
194.477,43.4348
190.935,45.5446
194.774,44.4216
191.2,46.4776
195.056,45.4123
191.452,47.4148
195.323,46.4067
191.69,48.3561
195.575,47.4044
191.914,49.3012
195.812,48.4052
192.125,50.2498
196.036,49.4089
192.323,51.2017
196.245,50.4152
192.507,52.1567
196.44,51.4239
192.679,53.1145
196.621,52.4346
192.679,53.1145
196.621,52.4346
192.838,54.0749
196.789,53.4472
192.985,55.0378
196.943,54.4615
193.119,56.003
197.084,55.4773
193.241,56.9702
197.213,56.4944
193.351,57.9393
197.328,57.5125
193.449,58.9101
197.431,58.5315
193.536,59.8825
197.522,59.5512
193.611,60.8562
197.601,60.5715
193.675,61.8313
197.668,61.5922
193.728,62.8074
197.723,62.6132
193.728,62.8074
197.723,62.6132
193.77,63.7845
197.767,63.6342
193.802,64.7624
197.8,64.6552
193.823,65.7411
197.822,65.6761
193.834,66.7203
197.833,66.6967
193.834,67.7001
197.834,67.7169
193.825,68.6803
197.825,68.7366
193.807,69.6608
197.806,69.7558
193.779,70.6415
197.777,70.7743
193.742,71.6223
197.738,71.792
193.696,72.6032
197.69,72.8088
193.696,72.6032
197.69,72.8088
193.641,73.5841
197.634,73.8248
193.577,74.565
197.568,74.8398
193.506,75.5457
197.494,75.8538
193.426,76.5262
197.411,76.8666
193.338,77.5065
197.321,77.8784
193.243,78.4866
197.223,78.8889
193.14,79.4663
197.117,79.8983
193.03,80.4457
197.004,80.9064
192.913,81.4247
196.883,81.9132
192.789,82.4034
196.756,82.9188
192.789,82.4034
196.756,82.9188
192.659,83.3816
196.622,83.923
192.522,84.3594
196.482,84.9259
192.379,85.3368
196.336,85.9275
192.231,86.3138
196.183,86.9277
192.076,87.2903
196.025,87.9266
191.916,88.2664
195.862,88.9242
191.751,89.242
195.693,89.9204
191.58,90.2173
195.519,90.9154
191.405,91.1921
195.34,91.909
191.225,92.1665
195.157,92.9014
191.225,92.1665
195.157,92.9014
191.041,93.1406
194.97,93.8924
190.853,94.1143
194.778,94.8823
190.66,95.0877
194.583,95.8709
190.464,96.0608
194.384,96.8584
190.264,97.0336
194.181,97.8447
190.061,98.0062
193.976,98.8299
189.855,98.9785
193.767,99.814
189.646,99.9508
193.555,100.797
189.434,100.923
193.342,101.779
189.22,101.895
193.125,102.76
189.22,101.895
193.125,102.76
189.004,102.867
192.907,103.741
188.785,103.839
192.687,104.72
188.565,104.811
192.465,105.698
188.343,105.783
192.242,106.676
188.119,106.755
192.017,107.653
187.895,107.727
191.792,108.629
187.669,108.7
191.566,109.605
187.443,109.673
191.339,110.58
187.216,110.646
191.112,111.555
186.989,111.62
190.884,112.529
186.989,111.62
190.884,112.529
186.762,112.594
190.657,113.502
186.535,113.568
190.43,114.476
186.308,114.543
190.204,115.449
186.081,115.519
189.978,116.422
185.856,116.494
189.753,117.394
185.631,117.471
189.529,118.367
185.407,118.448
189.306,119.339
185.184,119.426
189.085,120.312
184.962,120.404
188.864,121.284
184.742,121.383
188.646,122.256
184.742,121.383
188.646,122.256
184.524,122.363
188.429,123.229
184.308,123.343
188.215,124.201
184.094,124.325
188.002,125.174
183.881,125.307
187.792,126.146
183.672,126.29
187.585,127.119
183.465,127.274
187.38,128.092
183.261,128.259
187.178,129.066
183.059,129.245
186.98,130.039
182.861,130.232
186.784,131.013
182.666,131.221
186.592,131.987
182.666,131.221
186.592,131.987
182.475,132.21
186.404,132.962
182.288,133.2
186.219,133.936
182.104,134.191
186.039,134.912
181.924,135.184
185.862,135.887
181.749,136.177
185.69,136.863
181.578,137.172
185.522,137.84
181.412,138.168
185.359,138.817
181.251,139.165
185.201,139.794
181.094,140.163
185.048,140.772
180.943,141.162
184.9,141.75
180.943,141.162
184.9,141.75
180.798,142.163
184.757,142.728
180.657,143.165
184.62,143.707
180.523,144.167
184.489,144.687
180.395,145.171
184.364,145.667
180.273,146.177
184.245,146.647
180.157,147.183
184.132,147.627
180.047,148.19
184.025,148.608
179.945,149.199
183.926,149.59
179.849,150.208
183.833,150.571
179.761,151.219
183.747,151.553
179.761,151.219
183.747,151.553
179.68,152.23
183.668,152.535
179.606,153.242
183.596,153.518
179.54,154.256
183.532,154.5
179.482,155.27
183.476,155.483
179.432,156.285
183.428,156.465
179.39,157.301
183.388,157.448
179.357,158.317
183.355,158.43
179.333,159.334
183.332,159.413
179.317,160.351
183.317,160.395
179.31,161.369
183.31,161.377
179.31,161.369
183.31,161.377
179.313,162.388
183.313,162.359
179.325,163.406
183.325,163.34
179.347,164.425
183.346,164.321
179.379,165.444
183.376,165.301
179.42,166.463
183.416,166.28
179.472,167.482
183.466,167.259
179.534,168.501
183.526,168.236
179.607,169.519
183.595,169.213
179.691,170.537
183.675,170.188
179.785,171.554
183.766,171.162
179.785,171.554
183.766,171.162
179.891,172.571
183.867,172.135
180.008,173.586
183.979,173.106
180.136,174.601
184.102,174.076
180.276,175.614
184.235,175.044
180.428,176.626
184.38,176.009
180.592,177.637
184.537,176.973
180.768,178.646
184.704,177.934
180.957,179.653
184.884,178.893
181.158,180.658
185.075,179.849
181.371,181.661
185.278,180.802
181.371,181.661
185.278,180.802
181.598,182.661
185.493,181.753
181.837,183.659
185.721,182.7
182.09,184.654
185.96,183.644
182.356,185.645
186.212,184.584
182.635,186.634
186.477,185.52
182.928,187.618
186.754,186.452
183.234,188.6
187.044,187.38
183.555,189.577
187.347,188.303
183.889,190.549
187.662,189.222
184.237,191.517
187.991,190.136
184.237,191.517
187.991,190.136
184.6,192.481
188.333,191.044
184.977,193.439
188.688,191.948
185.368,194.392
189.057,192.845
185.773,195.339
189.438,193.736
186.194,196.28
189.833,194.621
186.628,197.215
190.242,195.5
187.078,198.143
190.664,196.371
187.542,199.065
191.1,197.236
188.022,199.979
191.549,198.093
188.516,200.885
192.012,198.943
188.516,200.885
192.012,198.943
189.025,201.784
192.489,199.784
189.549,202.675
192.979,200.617
190.088,203.557
193.483,201.442
190.642,204.43
194.001,202.257
191.211,205.293
194.532,203.064
191.795,206.147
195.077,203.86
192.395,206.991
195.636,204.647
193.009,207.825
196.208,205.424
193.638,208.648
196.794,206.19
194.282,209.459
197.393,206.945
194.282,209.459
197.393,206.945
194.941,210.259
198.005,207.688
195.615,211.048
198.631,208.42
196.303,211.823
199.27,209.14
197.007,212.586
199.922,209.848
197.724,213.336
200.587,210.543
198.457,214.072
201.266,211.225
199.203,214.795
201.956,211.893
199.964,215.502
202.66,212.548
200.739,216.195
203.376,213.188
201.527,216.873
204.104,213.814
201.527,216.873
204.104,213.814
202.329,217.535
204.844,214.425
203.144,218.181
205.597,215.022
203.97,218.81
206.362,215.604
204.809,219.423
207.138,216.171
205.659,220.019
207.925,216.723
206.52,220.599
208.723,217.261
207.391,221.163
209.531,217.783
208.273,221.709
210.349,218.29
209.164,222.239
211.177,218.783
210.064,222.753
212.014,219.26
210.064,222.753
212.014,219.26
210.974,223.249
212.86,219.722
211.892,223.73
213.714,220.169
212.817,224.193
214.577,220.601
213.751,224.64
215.447,221.018
214.692,225.071
216.325,221.419
215.64,225.485
217.209,221.806
216.594,225.882
218.101,222.177
217.555,226.264
218.999,222.534
218.522,226.629
219.904,222.875
219.494,226.978
220.814,223.202
219.494,226.978
220.814,223.202
220.471,227.311
221.73,223.514
221.453,227.627
222.651,223.811
222.44,227.929
223.577,224.093
223.432,228.214
224.508,224.361
224.427,228.483
225.443,224.615
225.426,228.738
226.382,224.854
226.428,228.976
227.325,225.078
227.433,229.2
228.272,225.289
228.442,229.408
229.223,225.485
229.453,229.602
230.176,225.668
229.453,229.602
230.176,225.668
230.466,229.78
231.132,225.836
231.481,229.945
232.091,225.991
232.499,230.094
233.053,226.133
233.517,230.229
234.016,226.261
234.538,230.351
234.982,226.375
235.559,230.458
235.95,226.477
236.582,230.551
236.919,226.566
237.605,230.631
237.89,226.641
238.629,230.697
238.862,226.704
239.653,230.751
239.835,226.755
239.653,230.751
239.835,226.755
240.677,230.791
240.809,226.793
241.702,230.818
241.783,226.819
242.726,230.833
242.759,226.833
243.751,230.835
243.735,226.835
244.774,230.824
244.711,226.825
245.798,230.802
245.687,226.804
246.82,230.768
246.663,226.771
247.842,230.722
247.64,226.727
248.862,230.665
248.616,226.672
249.882,230.596
249.592,226.607
249.882,230.596
249.592,226.607
250.901,230.516
250.567,226.53
251.918,230.426
251.542,226.443
252.934,230.324
252.516,226.346
253.948,230.212
253.49,226.239
254.961,230.09
254.462,226.122
255.972,229.958
255.434,225.994
256.982,229.816
256.405,225.858
257.989,229.664
257.375,225.712
258.995,229.503
258.344,225.557
259.999,229.333
259.312,225.392
259.999,229.333
259.312,225.392
261.001,229.153
260.279,225.219
262.001,228.965
261.244,225.037
262.999,228.768
262.208,224.847
263.995,228.563
263.171,224.648
264.989,228.349
264.132,224.442
265.981,228.127
265.092,224.227
266.97,227.898
266.051,224.005
267.958,227.66
267.008,223.775
268.943,227.416
267.964,223.537
269.926,227.164
268.919,223.293
269.926,227.164
268.919,223.293
270.907,226.905
269.872,223.041
271.885,226.639
270.823,222.783
272.862,226.367
271.773,222.517
273.836,226.088
272.722,222.246
274.808,225.802
273.669,221.968
275.777,225.511
274.615,221.684
276.745,225.214
275.559,221.394
277.71,224.911
276.502,221.098
278.674,224.603
277.443,220.797
279.635,224.289
278.384,220.49
279.635,224.289
278.384,220.49
280.594,223.97
279.322,220.178
281.551,223.647
280.26,219.861
282.506,223.318
281.196,219.539
283.459,222.985
282.131,219.212
284.411,222.648
283.065,218.881
285.36,222.306
283.997,218.545
286.307,221.96
284.929,218.206
287.253,221.611
285.859,217.862
288.197,221.258
286.788,217.514
289.139,220.901
287.716,217.163
289.139,220.901
287.716,217.163
290.08,220.541
288.644,216.808
291.019,220.178
289.57,216.45
291.956,219.812
290.496,216.089
292.892,219.444
291.421,215.724
293.827,219.072
292.345,215.357
294.76,218.699
293.268,214.987
295.692,218.323
294.191,214.615
296.623,217.945
295.113,214.241
297.552,217.565
296.035,213.864
298.481,217.183
296.957,213.485
298.481,217.183
296.957,213.485
299.408,216.8
297.878,213.105
300.335,216.416
298.798,212.722
301.26,216.03
299.719,212.339
302.185,215.643
300.639,211.954
303.109,215.255
301.56,211.568
304.032,214.867
302.48,211.181
304.955,214.478
303.4,210.793
305.877,214.089
304.321,210.404
306.799,213.7
305.241,210.015
307.72,213.31
306.162,209.626
307.72,213.31
306.162,209.626
308.641,212.921
307.084,209.236
309.561,212.532
308.005,208.847
310.481,212.144
308.928,208.458
311.401,211.757
309.852,208.069
312.321,211.371
310.776,207.681
313.241,210.987
311.702,207.295
314.161,210.605
312.629,206.91
315.081,210.224
313.557,206.526
316.001,209.846
314.486,206.144
316.922,209.471
315.418,205.765
316.922,209.471
315.418,205.765
317.844,209.098
316.35,205.388
318.766,208.729
317.285,205.013
319.689,208.363
318.221,204.642
320.613,208
319.159,204.274
321.537,207.642
320.099,203.909
322.463,207.287
321.041,203.548
323.39,206.937
321.985,203.192
324.317,206.592
322.932,202.84
325.247,206.252
323.881,202.492
326.177,205.917
324.832,202.149
326.177,205.917
324.832,202.149
327.109,205.587
325.786,201.812
328.042,205.263
326.742,201.48
328.976,204.946
327.701,201.154
329.913,204.634
328.663,200.834
330.85,204.329
329.627,200.521
331.79,204.032
330.594,200.214
332.731,203.741
331.564,199.915
333.673,203.458
332.537,199.622
334.617,203.182
333.513,199.338
335.564,202.914
334.491,199.061
335.564,202.914
334.491,199.061
336.511,202.655
335.472,198.792
337.461,202.404
336.457,198.532
338.412,202.162
337.444,198.281
339.365,201.929
338.434,198.039
340.319,201.706
339.427,197.807
341.275,201.492
340.422,197.584
342.233,201.288
341.421,197.372
343.192,201.095
342.422,197.17
344.153,200.912
343.426,196.978
345.115,200.74
344.433,196.798
345.115,200.74
344.433,196.798
346.078,200.579
345.442,196.63
347.043,200.429
346.453,196.473
348.009,200.291
347.467,196.328
348.976,200.165
348.484,196.195
349.944,200.051
349.502,196.075
350.913,199.95
350.522,195.969
351.882,199.861
351.545,195.875
352.852,199.786
352.569,195.796
353.822,199.723
353.594,195.73
354.793,199.675
354.621,195.679
354.793,199.675
354.621,195.679
355.763,199.64
355.65,195.642
356.734,199.62
356.679,195.62
357.704,199.614
357.709,195.614
358.673,199.622
358.739,195.623
359.642,199.646
359.77,195.648
360.609,199.685
360.801,195.689
361.575,199.739
361.832,195.747
362.54,199.809
362.862,195.822
363.503,199.895
363.891,195.914
364.463,199.997
364.919,196.023
364.463,199.997
364.919,196.023
365.421,200.115
365.946,196.15
366.377,200.25
366.971,196.294
367.329,200.402
367.994,196.457
368.278,200.57
369.014,196.639
369.223,200.756
370.031,196.839
370.164,200.96
371.045,197.058
371.1,201.181
372.056,197.297
372.031,201.419
373.062,197.555
372.957,201.676
374.063,197.832
373.877,201.951
375.059,198.129
373.877,201.951
375.059,198.129
374.792,202.244
376.049,198.446
375.701,202.555
377.033,198.783
376.604,202.884
378.009,199.138
377.502,203.23
378.977,199.512
378.393,203.593
379.938,199.903
379.278,203.973
380.89,200.313
380.156,204.37
381.835,200.739
381.028,204.782
382.771,201.182
381.893,205.21
383.699,201.641
382.75,205.653
384.618,202.116
382.75,205.653
384.618,202.116
383.601,206.112
385.528,202.607
384.444,206.584
386.429,203.112
385.279,207.071
387.322,203.632
386.107,207.572
388.205,204.166
386.928,208.087
389.079,204.714
387.74,208.614
389.944,205.276
388.545,209.154
390.8,205.85
389.343,209.707
391.646,206.437
390.132,210.272
392.483,207.036
390.913,210.848
393.311,207.647
390.913,210.848
393.311,207.647
391.687,211.436
394.13,208.269
392.453,212.035
394.939,208.902
393.211,212.645
395.739,209.546
393.961,213.266
396.53,210.201
394.703,213.896
397.312,210.865
395.437,214.537
398.085,211.539
396.164,215.187
398.849,212.222
396.884,215.846
399.604,212.914
397.595,216.515
400.35,213.615
398.299,217.192
401.088,214.324
398.299,217.192
401.088,214.324
398.996,217.877
401.817,215.041
399.686,218.57
402.538,215.766
400.368,219.272
403.25,216.498
401.044,219.981
403.954,217.237
401.712,220.697
404.65,217.983
402.374,221.42
405.338,218.735
403.029,222.151
406.019,219.494
403.677,222.887
406.692,220.259
404.319,223.63
407.357,221.029
404.955,224.38
408.016,221.805
404.955,224.38
408.016,221.805
405.584,225.135
408.667,222.586
406.208,225.895
409.311,223.371
406.826,226.661
409.949,224.162
407.439,227.433
410.58,224.957
408.046,228.209
411.205,225.756
408.648,228.99
411.824,226.559
409.244,229.775
412.438,227.366
409.836,230.565
413.045,228.177
410.424,231.359
413.647,228.991
411.007,232.157
414.244,229.808
411.007,232.157
414.244,229.808
411.585,232.959
414.835,230.627
412.16,233.765
415.422,231.45
412.731,234.574
416.005,232.275
413.298,235.386
416.583,233.103
413.862,236.201
417.157,233.933
414.423,237.019
417.727,234.764
414.98,237.84
418.293,235.598
415.535,238.663
418.856,236.433
416.088,239.489
419.416,237.269
416.638,240.316
419.972,238.107
416.638,240.316
419.972,238.107
417.186,241.146
420.527,238.946
417.732,241.978
421.078,239.786
418.277,242.812
421.628,240.627
418.82,243.647
422.175,241.468
419.363,244.483
422.721,242.31
419.904,245.321
423.265,243.152
420.445,246.16
423.808,243.994
420.985,246.999
424.35,244.836
421.525,247.84
424.891,245.678
422.065,248.681
425.431,246.52
422.065,248.681
425.431,246.52
422.605,249.523
425.971,247.362
423.146,250.364
426.512,248.203
423.686,251.206
427.052,249.045
424.226,252.047
427.592,249.887
424.766,252.888
428.133,250.728
425.305,253.73
428.673,251.571
425.845,254.571
429.213,252.413
426.384,255.413
429.752,253.255
426.923,256.254
430.292,254.098
427.461,257.096
430.831,254.941
427.461,257.096
430.831,254.941
428,257.938
431.37,255.784
428.537,258.78
431.909,256.628
429.075,259.622
432.447,257.472
429.611,260.465
432.985,258.316
430.148,261.307
433.523,259.16
430.684,262.15
434.06,260.005
431.219,262.993
434.597,260.851
431.753,263.837
435.133,261.697
432.287,264.681
435.668,262.543
432.821,265.525
436.203,263.39
432.821,265.525
436.203,263.39
433.353,266.369
436.737,264.237
433.885,267.214
437.271,265.085
434.416,268.059
437.804,265.933
434.946,268.905
438.336,266.782
435.476,269.751
438.868,267.631
436.004,270.598
439.398,268.481
436.532,271.445
439.928,269.332
437.058,272.292
440.457,270.183
437.584,273.14
440.985,271.035
438.108,273.989
441.512,271.888
438.108,273.989
441.512,271.888
438.632,274.838
442.038,272.741
439.154,275.688
442.563,273.595
439.675,276.538
443.087,274.45
440.196,277.389
443.61,275.305
440.714,278.241
444.132,276.162
441.232,279.093
444.652,277.019
441.748,279.946
445.172,277.877
442.263,280.799
445.69,278.735
442.777,281.654
446.207,279.595
443.29,282.509
446.722,280.456
443.29,282.509
446.722,280.456
443.8,283.365
447.237,281.317
444.31,284.221
447.75,282.18
444.818,285.079
448.261,283.043
445.324,285.937
448.771,283.907
445.829,286.796
449.279,284.772
446.332,287.656
449.786,285.639
446.834,288.517
450.292,286.506
447.334,289.378
450.796,287.374
447.832,290.241
451.298,288.243
448.329,291.104
451.798,289.114
448.329,291.104
451.798,289.114
448.823,291.968
452.297,289.985
449.316,292.834
452.794,290.858
449.807,293.7
453.289,291.731
450.296,294.567
453.783,292.606
450.784,295.436
454.274,293.482
451.269,296.305
454.764,294.359
451.752,297.175
455.251,295.237
452.233,298.046
455.737,296.117
452.712,298.919
456.221,296.998
453.189,299.792
456.702,297.879
453.189,299.792
456.702,297.879
453.664,300.667
457.182,298.763
454.136,301.542
457.659,299.647
454.607,302.419
458.134,300.533
455.075,303.297
458.607,301.42
455.541,304.176
459.078,302.308
456.004,305.056
459.546,303.197
456.465,305.938
460.012,304.088
456.924,306.82
460.476,304.98
457.38,307.704
460.937,305.874
457.833,308.589
461.396,306.769
457.833,308.589
461.396,306.769
458.284,309.475
461.852,307.665
458.733,310.362
462.305,308.563
459.179,311.25
462.757,309.462
459.622,312.14
463.205,310.362
460.062,313.031
463.651,311.264
460.5,313.924
464.094,312.167
460.935,314.817
464.534,313.072
461.367,315.712
464.972,313.978
461.796,316.608
465.407,314.886
462.223,317.506
465.839,315.795
462.223,317.506
465.839,315.795
462.646,318.404
466.268,316.706
463.067,319.304
466.694,317.618
463.484,320.206
467.117,318.531
463.898,321.108
467.536,319.446
464.309,322.012
467.953,320.363
464.717,322.918
468.367,321.281
465.122,323.825
468.778,322.2
465.524,324.733
469.185,323.121
465.922,325.642
469.589,324.044
466.317,326.553
469.99,324.968
466.317,326.553
469.99,324.968
466.709,327.465
470.387,325.893
467.097,328.378
470.781,326.821
467.482,329.293
471.172,327.749
467.863,330.209
471.559,328.68
468.241,331.127
471.943,329.611
468.615,332.046
472.323,330.545
468.986,332.966
472.699,331.48
469.353,333.888
473.072,332.416
469.716,334.811
473.441,333.354
470.076,335.736
473.806,334.294
470.076,335.736
473.806,334.294
470.431,336.662
474.168,335.235
470.783,337.589
474.526,336.177
471.131,338.517
474.88,337.122
471.475,339.447
475.23,338.067
471.815,340.379
475.576,339.015
472.151,341.311
475.917,339.963
472.484,342.246
476.255,340.914
472.812,343.181
476.589,341.866
473.135,344.118
476.919,342.819
473.455,345.056
477.244,343.774
473.455,345.056
477.244,343.774
473.771,345.995
477.565,344.731
474.082,346.936
477.882,345.689
474.389,347.878
478.195,346.648
474.691,348.822
478.503,347.609
474.989,349.767
478.807,348.572
475.283,350.713
479.106,349.536
475.572,351.66
479.401,350.501
475.857,352.609
479.691,351.468
476.137,353.559
479.976,352.436
476.412,354.51
480.257,353.406
476.412,354.51
480.257,353.406
476.683,355.462
480.533,354.378
476.949,356.416
480.805,355.35
477.211,357.371
481.071,356.324
477.467,358.327
481.333,357.3
477.719,359.284
481.59,358.277
477.966,360.243
481.842,359.255
478.208,361.203
482.089,360.235
478.445,362.163
482.331,361.216
478.677,363.125
482.568,362.198
478.903,364.088
482.799,363.182
478.903,364.088
482.799,363.182
479.125,365.053
483.026,364.167
479.342,366.018
483.247,365.153
479.553,366.984
483.463,366.14
479.759,367.952
483.674,367.129
479.96,368.92
483.879,368.119
480.155,369.89
484.079,369.11
480.346,370.86
484.273,370.102
480.53,371.832
484.462,371.096
480.709,372.804
484.645,372.09
480.883,373.777
484.823,373.086
480.883,373.777
484.823,373.086
481.051,374.751
484.995,374.082
481.214,375.726
485.161,375.08
481.371,376.702
485.322,376.079
481.522,377.679
485.477,377.079
481.667,378.656
485.626,378.079
481.807,379.635
485.769,379.081
481.941,380.614
485.906,380.084
482.069,381.593
486.037,381.087
482.191,382.574
486.162,382.091
482.307,383.555
486.281,383.096
482.307,383.555
486.281,383.096
482.417,384.536
486.394,384.102
482.522,385.518
486.501,385.109
482.62,386.501
486.601,386.117
482.711,387.484
486.695,387.125
482.797,388.468
486.783,388.133
482.877,389.452
486.865,389.143
482.95,390.437
486.94,390.153
483.017,391.422
487.009,391.163
483.078,392.407
487.071,392.174
483.132,393.392
487.127,393.186
483.132,393.392
487.127,393.186
483.18,394.378
487.176,394.197
483.221,395.364
487.218,395.21
483.256,396.35
487.254,396.222
483.284,397.337
487.283,397.235
483.306,398.323
487.305,398.248
483.321,399.309
487.321,399.262
483.33,400.296
487.33,400.275
483.331,401.282
487.331,401.289
483.326,402.269
487.326,402.302
483.315,403.255
487.314,403.316
483.315,403.255
487.314,403.316
483.296,404.241
487.295,404.33
483.271,405.226
487.269,405.343
483.238,406.212
487.236,406.357
483.199,407.197
487.195,407.37
483.153,408.182
487.148,408.383
483.1,409.166
487.093,409.396
483.039,410.15
487.031,410.409
