1,0,20,0,0,0,0,0,0,0,0,50
2,0,20,0,0,0,0,0,0,0,0,50
3,0,20,0,0,0,0,0,0,0,0,58.43443
4,0,20,0,0,0,0,0,0,0,0,62.42041
5,0,20,0,0,0,0,0,0,0,0,59.5731
6,0,20,0,0,0,0,0,0,0,0,61.16582
7,0,20,0,0,0,0,0,0,0,0,60.14748
8,0,20,0,0,0,0,0,0,0,0,58.81557
9,0,20,0,0,0,0,0,0,0,0,62.21382
10,0,20,0.339624,0.339624,0,0,0.339624,0,0,0,58.88866
11,0,20,0.6626779,0.662678,0,0,0.662678,0,0,0,61.90915
12,0,20,0.994008,0.994008,0,0,0.9940079,0,0,0,60.36278
13,0,20,1.34029,1.34029,0,0,1.34029,0,0,0,57.75639
14,0,20,1.677748,1.677748,0,0,1.677748,0,0,0,59.26664
15,0,20,1.999028,1.999028,0,0,1.999028,0,0,0,62.251
16,0,20,2.319342,2.319342,0,0,2.319342,0,0,0,62.43874
17,0,20,2.657794,2.657794,0,0,2.657794,0,0,0,59.09257
18,0,20,2.982013,2.982012,0,0,2.982012,0,0,0,61.68689
19,0,20,3.313356,3.313356,0,0,3.313356,0,0,0,60.36023
20,0,20,3.655299,3.655298,0,0,3.655298,0,0,0,58.48945
21,0,20,3.996407,3.996407,0,0,3.996407,0,0,0,58.63246
22,0,20,4.307347,4.307346,0,0,4.307347,0,0,0,64.32109
23,0,20,4.647447,4.647446,0,0,4.647446,0,0,0,58.80623
24,0,20,4.97909,4.97909,0,0,4.97909,0,0,0,60.30563
25,0,20,5.301347,5.301346,0,0,5.301347,0,0,0,62.06246
26,0,20,5.634792,5.634792,0,0,5.634792,0,0,0,59.97972
27,0,20,5.977074,5.977074,0,0,5.977074,0,0,0,58.43135
28,0,20,6.295365,6.295364,0,0,6.295364,0,0,0,62.83578
29,0,20,6.626685,6.626684,0,0,6.626685,0,0,0,60.3646
30,0,20,6.959252,6.959252,0,0,6.959252,0,0,0,60.13808
31,0,20,7.289356,7.289356,0,0,7.289357,0,0,0,60.58696
32,0,20,7.620694,7.620694,0,0,7.620694,0,0,0,60.36132
33,0,20,7.96533,7.96533,0,0,7.96533,0,0,0,58.03225
34,0,20,8.283302,8.283302,0,0,8.283302,0,0,0,62.89862
35,0,20,8.615985,8.615986,0,0,8.615986,0,0,0,60.11711
36,0,20,8.949938,8.949938,0,0,8.949938,0,0,0,59.88884
37,0,20,9.282924,9.282924,0,0,9.282924,0,0,0,60.06258
38,0,20,9.608674,9.608674,0,0,9.608675,0,0,0,61.39678
39,0,20,9.946268,9.946268,0,0,9.946268,0,0,0,59.24276
40,0,20,10.2713,10.2713,0,0,10.2713,0,0,0,61.53164
41,0,20,10.60269,10.60269,0,0,10.60269,0,0,0,60.35331
42,0,20,10.934,10.934,0,0,10.934,0,0,0,60.3657
43,0,20,11.27834,11.27834,0,0,11.27834,0,0,0,58.08179
44,0,20,11.59668,11.59668,0,0,11.59668,0,0,0,62.82591
45,0,20,11.93591,11.93591,0,0,11.93591,0,0,0,58.95809
46,0,20,12.25936,12.25936,0,0,12.25936,0,0,0,61.8326
47,0,20,12.59496,12.59496,0,0,12.59496,0,0,0,59.59511
48,0,20,12.93507,12.93507,0,0,12.93507,0,0,0,58.80451
49,0,20,13.25604,13.25604,0,0,13.25604,0,0,0,62.31073
50,0,20,13.58838,13.58837,0,0,13.58838,0,0,0,60.18042
51,0,20,13.91602,13.91602,0,0,13.91602,0,0,0,61.04074
52,0,20,14.24734,14.24734,0,0,14.24734,0,0,0,60.36497
53,0,20,14.5787,14.5787,0,0,14.5787,0,0,0,60.35732
54,0,20,14.91,14.91,0,0,14.91,0,0,0,60.36861
55,0,20,15.25364,15.25364,0,0,15.25364,0,0,0,58.19977
56,0,20,15.57267,15.57267,0,0,15.57267,0,0,0,62.69121
57,0,20,15.91383,15.91383,0,0,15.91383,0,0,0,58.62387
58,0,20,16.23533,16.23533,0,0,16.23533,0,0,0,62.20801
59,0,20,16.56667,16.56667,0,0,16.56667,0,0,0,60.3606
60,0,20,16.90813,16.90813,0,0,16.90813,0,0,0,58.57236
61,0,20,17.22995,17.22995,0,0,17.22995,0,0,0,62.14693
62,0,20,17.56064,17.56063,0,0,17.56063,0,0,0,60.47997
63,0,20,17.89346,17.89346,0,0,17.89346,0,0,0,60.09254
64,0,20,18.2286,18.2286,0,0,18.2286,0,0,0,59.67619
65,0,20,18.55957,18.55957,0,0,18.55957,0,0,0,60.42844
66,0,20,18.88648,18.88648,0,0,18.88648,0,0,0,61.17892
67,0,20,19.21891,19.21891,0,0,19.2189,0,0,0,60.16341
68,0,20,19.56703,19.56703,0,0,19.56703,0,0,0,57.45112
69,0,20,19.88002,19.88002,0,0,19.88002,0,0,0,63.90021
70,0,20,20.21137,20.21137,0,0,20.21136,0,0,0,60.35913
71,0,20,20.54268,20.54268,0,0,20.54268,0,0,0,60.36679
72,0,20,20.87401,20.87401,0,0,20.87401,0,0,0,60.36205
73,0,20,21.20622,21.20622,0,0,21.20622,0,0,0,60.20324
74,0,20,21.53667,21.53667,0,0,21.53667,0,0,0,60.52243
75,0,20,21.87506,21.87506,0,0,21.87506,0,0,0,59.1034
76,0,20,22.19934,22.19934,0,0,22.19934,0,0,0,61.67509
77,0,20,22.53069,22.53069,0,0,22.53069,0,0,0,60.36023
78,0,20,22.86201,22.86201,0,0,22.86201,0,0,0,60.36387
79,0,20,23.20003,23.20003,0,0,23.20003,0,0,0,59.16915
80,0,20,23.52469,23.52468,0,0,23.52468,0,0,0,61.60291
81,0,20,23.85603,23.85603,0,0,23.85603,0,0,0,60.36096
82,0,20,24.18785,24.18785,0,0,24.18785,0,0,0,60.27328
83,0,20,24.51869,24.51869,0,0,24.51869,0,0,0,60.45218
84,0,20,24.85005,24.85005,0,0,24.85005,0,0,0,60.35732
85,0,20,25.18137,25.18137,0,0,25.18137,0,0,0,60.3646
86,0,20,25.51587,25.51586,0,0,25.51586,0,0,0,59.79109
87,0,20,25.84404,25.84404,0,0,25.84404,0,0,0,60.94291
88,0,20,26.17537,26.17537,0,0,26.17537,0,0,0,60.36205
89,0,20,26.5067,26.5067,0,0,26.5067,0,0,0,60.36351
90,0,20,26.83974,26.83974,0,0,26.83974,0,0,0,60.05357
91,0,20,27.18419,27.18419,0,0,27.18419,0,0,0,58.06358
92,0,20,27.50089,27.50089,0,0,27.50089,0,0,0,63.15125
93,0,20,27.84303,27.84303,0,0,27.84303,0,0,0,58.45457
94,0,20,28.17552,28.17552,0,0,28.17552,0,0,0,60.15219
95,0,20,28.49467,28.49467,0,0,28.49467,0,0,0,62.66645
96,0,20,28.82601,28.82601,0,0,28.82601,0,0,0,60.36169
97,0,20,29.17555,29.17555,0,0,29.17555,0,0,0,57.21839
98,0,20,29.49827,29.49827,0,0,29.49827,0,0,0,61.97323
99,0,20,29.82001,29.82,0,0,29.82,0,0,0,62.16238
100,0,20,30.15536,30.15536,0,0,30.15536,0,0,0,59.63776
101,0,20,30.48271,30.48271,0,0,30.48271,0,0,0,61.09668
102,0,20,30.82548,30.82548,0,0,30.82548,0,0,0,58.34851
103,0,20,31.15784,31.15784,0,0,31.15784,0,0,0,60.17499
104,0,20,31.49932,31.49932,0,0,31.49932,0,0,0,58.56996
105,0,20,31.80803,31.80803,0,0,31.80803,0,0,0,64.78362
106,0,20,32.13943,32.13943,0,0,32.13943,0,0,0,60.35112
107,0,20,32.47877,32.47877,0,0,32.47877,0,0,0,58.93724
108,0,20,32.80372,32.80372,0,0,32.80372,0,0,0,61.54793
109,0,20,33.14822,33.14822,0,0,33.14822,0,0,0,58.05617
110,0,20,33.46466,33.46466,0,0,33.46466,0,0,0,63.20114
111,0,20,33.79601,33.79601,0,0,33.79601,0,0,0,60.36023
112,0,20,34.13691,34.13691,0,0,34.13691,0,0,0,58.66754
113,0,20,34.46112,34.46112,0,0,34.46112,0,0,0,61.68803
114,0,20,34.79004,34.79004,0,0,34.79004,0,0,0,60.8069
115,0,20,35.12138,35.12138,0,0,35.12138,0,0,0,60.36096
116,0,20,35.45269,35.4527,0,0,35.4527,0,0,0,60.3646
117,0,20,35.78405,35.78405,0,0,35.78405,0,0,0,60.35877
118,0,20,36.12071,36.1207,0,0,36.1207,0,0,0,59.40818
119,0,20,36.44672,36.44672,0,0,36.44672,0,0,0,61.34668
